param,units,pft,clm51_default,surv_min,surv_max,constrained?,orig_min,orig_max
C2_liq_Brun89,m3/s,all,4.22e-13,3.376e-13,5.064e-13,0,3.376e-13,5.064e-13
FUN_fracfixers,fraction,NEMT,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,NEBT,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,NDBT,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,BETT,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,BEMT,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,BDTT,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,BDMT,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,BDBT,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,BES,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,BDMS,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,BDBS,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,C3AG,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,C3G,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,C4G,0.25,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,C3C,0.0,0.0,1.0,0,0.0,1.0
FUN_fracfixers,fraction,C3I,0.0,0.0,1.0,0,0.0,1.0
a_coef,unitless,all,0.13,0.1,0.13,0,0.1,0.13
a_exp,unitless,all,0.45,0.45,0.5,0,0.45,0.5
a_fix,unitless,NEMT,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,NEBT,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,NDBT,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,BETT,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,BEMT,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,BDTT,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,BDMT,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,BDBT,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,BES,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,BDMS,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,BDBS,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,C3AG,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,C3G,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,C4G,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,C3C,-3.62,-4.14,-3.1,0,-4.14,-3.1
a_fix,unitless,C3I,-3.62,-4.14,-3.1,0,-4.14,-3.1
accum_factor,unitless,all,0.1,0.1,0.4,0,0.1,0.4
akc_active,gC/m3,NEMT,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,NEBT,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,NDBT,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,BETT,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,BEMT,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,BDTT,0.006,0.0006,0.06,0,0.0006,0.06
akc_active,gC/m3,BDMT,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,BDBT,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,BES,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,BDMS,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,BDBS,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,C3AG,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,C3G,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,C4G,0.6,0.06,6.0,0,0.06,6.0
akc_active,gC/m3,C3C,0.06,0.006,0.6,0,0.006,0.6
akc_active,gC/m3,C3I,0.06,0.006,0.6,0,0.006,0.6
akn_active,gC/m2,NEMT,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,NEBT,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,NDBT,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,BETT,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,BEMT,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,BDTT,0.012,0.0012,0.12,0,0.0012,0.12
akn_active,gC/m2,BDMT,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,BDBT,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,BES,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,BDMS,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,BDBS,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,C3AG,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,C3G,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,C4G,1.2,0.12,12.0,0,0.12,12.0
akn_active,gC/m2,C3C,0.12,0.012,1.2,0,0.012,1.2
akn_active,gC/m2,C3I,0.12,0.012,1.2,0,0.012,1.2
aq_sp_yield_min,unitless,all,0.02,0.01,0.02,0,0.01,0.02
b_fix,1/C,NEMT,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,NEBT,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,NDBT,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,BETT,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,BEMT,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,BDTT,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,BDMT,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,BDBT,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,BES,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,BDMS,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,BDBS,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,C3AG,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,C3G,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,C4G,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,C3C,0.27,0.23,0.31,0,0.23,0.31
b_fix,1/C,C3I,0.27,0.23,0.31,0,0.23,0.31
baseflow_scalar,--,all,0.001,0.0005,0.1,0,0.0005,0.1
boreal_peatfire_c,nan,all,0.00017,7.2e-06,1.08e-05,0,7.2e-06,1.08e-05
br_mr,gC/gN/s,all,2.525e-06,2.02e-06,3.03e-06,0,2.02e-06,3.03e-06
br_root,gC/gN/s,all,8.3e-07,6.64e-07,9.96e-07,0,6.64e-07,9.96e-07
bsw_sf,unitless,all,1.0,0.8,1.2,0,0.8,1.2
c_fix,C,NEMT,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,NEBT,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,NDBT,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,BETT,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,BEMT,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,BDTT,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,BDMT,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,BDBT,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,BES,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,BDMS,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,BDBS,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,C3AG,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,C3G,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,C4G,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,C3C,25.1,24.49,25.81,0,24.49,25.81
c_fix,C,C3I,25.1,24.49,25.81,0,24.49,25.81
cc_dstem,0 to 1,NEMT,0.3,0.24,0.36,0,0.24,0.36
cc_dstem,0 to 1,NEBT,0.3,0.24,0.36,0,0.24,0.36
cc_dstem,0 to 1,NDBT,0.3,0.24,0.36,0,0.24,0.36
cc_dstem,0 to 1,BETT,0.27,0.216,0.324,0,0.216,0.324
cc_dstem,0 to 1,BEMT,0.27,0.216,0.324,0,0.216,0.324
cc_dstem,0 to 1,BDTT,0.27,0.216,0.324,0,0.216,0.324
cc_dstem,0 to 1,BDMT,0.27,0.216,0.324,0,0.216,0.324
cc_dstem,0 to 1,BDBT,0.27,0.216,0.324,0,0.216,0.324
cc_dstem,0 to 1,BES,0.35,0.28,0.42,0,0.28,0.42
cc_dstem,0 to 1,BDMS,0.35,0.28,0.42,0,0.28,0.42
cc_dstem,0 to 1,BDBS,0.35,0.28,0.42,0,0.28,0.42
cc_dstem,0 to 1,C3AG,0.8,0.64,0.96,0,0.64,0.96
cc_dstem,0 to 1,C3G,0.8,0.64,0.96,0,0.64,0.96
cc_dstem,0 to 1,C4G,0.8,0.64,0.96,0,0.64,0.96
cc_dstem,0 to 1,C3C,0.8,0.64,0.96,0,0.64,0.96
cc_dstem,0 to 1,C3I,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,NEMT,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,NEBT,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,NDBT,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,BETT,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,BEMT,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,BDTT,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,BDMT,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,BDBT,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,BES,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,BDMS,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,BDBS,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,C3AG,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,C3G,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,C4G,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,C3C,0.8,0.64,0.96,0,0.64,0.96
cc_leaf,0 to 1,C3I,0.8,0.64,0.96,0,0.64,0.96
cc_lstem,0 to 1,NEMT,0.3,0.24,0.36,0,0.24,0.36
cc_lstem,0 to 1,NEBT,0.3,0.24,0.36,0,0.24,0.36
cc_lstem,0 to 1,NDBT,0.3,0.24,0.36,0,0.24,0.36
cc_lstem,0 to 1,BETT,0.27,0.216,0.324,0,0.216,0.324
cc_lstem,0 to 1,BEMT,0.27,0.216,0.324,0,0.216,0.324
cc_lstem,0 to 1,BDTT,0.27,0.216,0.324,0,0.216,0.324
cc_lstem,0 to 1,BDMT,0.27,0.216,0.324,0,0.216,0.324
cc_lstem,0 to 1,BDBT,0.27,0.216,0.324,0,0.216,0.324
cc_lstem,0 to 1,BES,0.35,0.28,0.42,0,0.28,0.42
cc_lstem,0 to 1,BDMS,0.35,0.28,0.42,0,0.28,0.42
cc_lstem,0 to 1,BDBS,0.35,0.28,0.42,0,0.28,0.42
cc_lstem,0 to 1,C3AG,0.8,0.64,0.96,0,0.64,0.96
cc_lstem,0 to 1,C3G,0.8,0.64,0.96,0,0.64,0.96
cc_lstem,0 to 1,C4G,0.8,0.64,0.96,0,0.64,0.96
cc_lstem,0 to 1,C3C,0.8,0.64,0.96,0,0.64,0.96
cc_lstem,0 to 1,C3I,0.8,0.64,0.96,0,0.64,0.96
cc_other,0 to 1,NEMT,0.5,0.4,0.6,0,0.4,0.6
cc_other,0 to 1,NEBT,0.5,0.4,0.6,0,0.4,0.6
cc_other,0 to 1,NDBT,0.5,0.4,0.6,0,0.4,0.6
cc_other,0 to 1,BETT,0.45,0.36,0.54,0,0.36,0.54
cc_other,0 to 1,BEMT,0.45,0.36,0.54,0,0.36,0.54
cc_other,0 to 1,BDTT,0.45,0.36,0.54,0,0.36,0.54
cc_other,0 to 1,BDMT,0.45,0.36,0.54,0,0.36,0.54
cc_other,0 to 1,BDBT,0.45,0.36,0.54,0,0.36,0.54
cc_other,0 to 1,BES,0.55,0.44,0.66,0,0.44,0.66
cc_other,0 to 1,BDMS,0.55,0.44,0.66,0,0.44,0.66
cc_other,0 to 1,BDBS,0.55,0.44,0.66,0,0.44,0.66
cc_other,0 to 1,C3AG,0.8,0.64,0.96,0,0.64,0.96
cc_other,0 to 1,C3G,0.8,0.64,0.96,0,0.64,0.96
cc_other,0 to 1,C4G,0.8,0.64,0.96,0,0.64,0.96
cc_other,0 to 1,C3C,0.8,0.64,0.96,0,0.64,0.96
cc_other,0 to 1,C3I,0.8,0.64,0.96,0,0.64,0.96
ceta,kg/m3,all,358.0,250.0,450.0,0,250.0,450.0
ck,unitless,NEMT,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,NEBT,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,NDBT,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,BETT,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,BEMT,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,BDTT,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,BDMT,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,BDBT,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,BES,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,BDMS,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,BDBS,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,C3AG,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,C3G,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,C4G,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,C3C,3.95,3.0,5.15,0,3.0,5.15
ck,unitless,C3I,3.95,3.0,5.15,0,3.0,5.15
clay_pf,percent,all,0.0,-20.0,20.0,0,-20.0,20.0
cmb_cmplt_fact_cwd,unitless,all,0.28,0.224,0.336,0,0.224,0.336
cmb_cmplt_fact_litter,unitless,all,0.5,0.4,0.6,0,0.4,0.6
cn_s3_bgc,gC/gN,all,11.0,11.0,30.0,1,8.0,30.0
cp25_yr2000,mol/mol,all,4.275e-05,3.5e-05,4.47e-05,0,3.5e-05,4.47e-05
cpha,J/mol,all,37830.0,18915.0,56745.0,0,18915.0,56745.0
crit_dayl,seconds,all,39300.0,31440.0,47160.0,0,31440.0,47160.0
crit_offset_fdd,days,all,15.0,12.0,18.0,0,12.0,18.0
crit_offset_swi,days,all,15.0,12.0,18.0,0,12.0,18.0
crit_onset_gdd_sf,unitless,NEMT,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,NEBT,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,NDBT,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,BETT,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,BEMT,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,BDTT,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,BDMT,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,BDBT,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,BES,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,BDMS,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,BDBS,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,C3AG,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,C3G,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,C4G,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,C3C,1.0,0.8,1.2,0,0.8,1.2
crit_onset_gdd_sf,unitless,C3I,1.0,0.8,1.2,0,0.8,1.2
crit_onset_swi,days,all,15.0,12.0,18.0,0,12.0,18.0
croot_stem,gC/gC,NEMT,0.3,0.24,0.36,0,0.24,0.36
croot_stem,gC/gC,NEBT,0.3,0.24,0.36,0,0.24,0.36
croot_stem,gC/gC,NDBT,0.3,0.24,0.36,0,0.24,0.36
croot_stem,gC/gC,BETT,0.3,0.24,0.36,0,0.24,0.36
croot_stem,gC/gC,BEMT,0.3,0.24,0.36,0,0.24,0.36
croot_stem,gC/gC,BDTT,0.3,0.24,0.36,0,0.24,0.36
croot_stem,gC/gC,BDMT,0.3,0.24,0.36,0,0.24,0.36
croot_stem,gC/gC,BDBT,0.3,0.24,0.36,0,0.24,0.36
croot_stem,gC/gC,BES,0.3,0.24,0.36,0,0.24,0.36
croot_stem,gC/gC,BDMS,0.3,0.24,0.36,0,0.24,0.36
croot_stem,gC/gC,BDBS,0.3,0.24,0.36,0,0.24,0.36
croot_stem,gC/gC,C3AG,0.0,0.0,0.0,0,0.0,0.0
croot_stem,gC/gC,C3G,0.0,0.0,0.0,0,0.0,0.0
croot_stem,gC/gC,C4G,0.0,0.0,0.0,0,0.0,0.0
croot_stem,gC/gC,C3C,0.0,0.0,0.0,0,0.0,0.0
croot_stem,gC/gC,C3I,0.0,0.0,0.0,0,0.0,0.0
cropfire_a1,nan,all,0.00016,0.000128,0.000192,0,0.000128,0.000192
cryoturb_diffusion_k,m^2/sec,all,1.59e-11,1.59e-12,1.59e-10,0,1.59e-12,1.59e-10
csoilc,unitless,all,0.004,0.0025,0.012,0,0.0025,0.012
csol_clay,J/K/m3,all,2.385,1.908,2.86,0,1.908,2.86
csol_om,J/K/m3,all,2.5,2.0,3.0,0,2.0,3.0
csol_sand,J/K/m3,all,2.128,1.7,2.55,0,1.7,2.55
cv,m/s^(1/2),all,0.01,0.005,0.02,0,0.005,0.02
d_max,mm,all,15.0,10.0,60.0,0,10.0,60.0
decomp_depth_efolding,m,all,10.0,10.0,10.0,0,10.0,10.0
denitrif_nitrateconc_coefficient,unitless,all,1.15,0.575,2.3,0,0.575,2.3
denitrif_nitrateconc_exponent,unitless,all,0.57,0.285,1.14,0,0.285,1.14
denitrif_respiration_coefficient,unitless,all,0.1,0.05,0.2,0,0.05,0.2
denitrif_respiration_exponent,unitless,all,1.3,0.65,2.6,0,0.65,2.6
displar,unitless,NEMT,0.67,0.4,0.95,0,0.4,0.95
displar,unitless,NEBT,0.67,0.4,0.95,0,0.4,0.95
displar,unitless,NDBT,0.67,0.4,0.95,0,0.4,0.95
displar,unitless,BETT,0.67,0.4,0.95,0,0.4,0.95
displar,unitless,BEMT,0.67,0.4,0.95,0,0.4,0.95
displar,unitless,BDTT,0.67,0.4,0.95,0,0.4,0.95
displar,unitless,BDMT,0.67,0.4,0.95,0,0.4,0.95
displar,unitless,BDBT,0.67,0.4,0.95,0,0.4,0.95
displar,unitless,BES,0.68,0.4,0.95,0,0.4,0.95
displar,unitless,BDMS,0.68,0.4,0.95,0,0.4,0.95
displar,unitless,BDBS,0.68,0.4,0.95,0,0.4,0.95
displar,unitless,C3AG,0.68,0.4,0.95,0,0.4,0.95
displar,unitless,C3G,0.68,0.4,0.95,0,0.4,0.95
displar,unitless,C4G,0.68,0.4,0.95,0,0.4,0.95
displar,unitless,C3C,0.68,0.4,0.95,0,0.4,0.95
displar,unitless,C3I,0.68,0.4,0.95,0,0.4,0.95
dleaf,m,NEMT,0.04,0.000216,0.00108,0,0.000216,0.00108
dleaf,m,NEBT,0.04,0.000216,0.00108,0,0.000216,0.00108
dleaf,m,NDBT,0.04,0.00072,0.0036,0,0.00072,0.0036
dleaf,m,BETT,0.04,0.0081,0.0567,0,0.0081,0.0567
dleaf,m,BEMT,0.04,0.0081,0.0567,0,0.0081,0.0567
dleaf,m,BDTT,0.04,0.0081,0.243,0,0.0081,0.243
dleaf,m,BDMT,0.04,0.0081,0.243,0,0.0081,0.243
dleaf,m,BDBT,0.04,0.0081,0.243,0,0.0081,0.243
dleaf,m,BES,0.04,0.0081,0.081,0,0.0081,0.081
dleaf,m,BDMS,0.04,0.000405,0.1215,0,0.000405,0.1215
dleaf,m,BDBS,0.04,0.000162,0.0486,0,0.000162,0.0486
dleaf,m,C3AG,0.04,0.000144,0.018,0,0.000144,0.018
dleaf,m,C3G,0.04,0.000144,0.018,0,0.000144,0.018
dleaf,m,C4G,0.04,0.000144,0.018,0,0.000144,0.018
dleaf,m,C3C,0.04,0.000162,0.1215,0,0.000162,0.1215
dleaf,m,C3I,0.04,0.000162,0.1215,0,0.000162,0.1215
drift_gs,unitless,all,0.00035,0.00028,0.00042,0,0.00028,0.00042
dsladlai,m^2/gC,NEMT,0.00125,0.001,0.0015,0,0.001,0.0015
dsladlai,m^2/gC,NEBT,0.001,0.0008,0.0012,0,0.0008,0.0012
dsladlai,m^2/gC,NDBT,0.003,0.0024,0.0036,0,0.0024,0.0036
dsladlai,m^2/gC,BETT,0.00122,0.000976,0.001464,0,0.000976,0.001464
dsladlai,m^2/gC,BEMT,0.0015,0.0012,0.0018,0,0.0012,0.0018
dsladlai,m^2/gC,BDTT,0.0027,0.00216,0.00324,0,0.00216,0.00324
dsladlai,m^2/gC,BDMT,0.0027,0.00216,0.00324,0,0.00216,0.00324
dsladlai,m^2/gC,BDBT,0.0027,0.00216,0.00324,0,0.00216,0.00324
dsladlai,m^2/gC,BES,0.0,0.0,0.0,0,0.0,0.0
dsladlai,m^2/gC,BDMS,0.0,0.0,0.0,0,0.0,0.0
dsladlai,m^2/gC,BDBS,0.0,0.0,0.0,0,0.0,0.0
dsladlai,m^2/gC,C3AG,0.0,0.0,0.0,0,0.0,0.0
dsladlai,m^2/gC,C3G,0.0,0.0,0.0,0,0.0,0.0
dsladlai,m^2/gC,C4G,0.0,0.0,0.0,0,0.0,0.0
dsladlai,m^2/gC,C3C,0.0,0.0,0.0,0,0.0,0.0
dsladlai,m^2/gC,C3I,0.0,0.0,0.0,0,0.0,0.0
e_ice,unitless,all,6.0,0.0,8.0,0,0.0,8.0
ekc_active,gC/m3,NEMT,0.36,0.036,3.6,0,0.036,3.6
ekc_active,gC/m3,NEBT,0.36,0.036,3.6,0,0.036,3.6
ekc_active,gC/m3,NDBT,0.036,0.0036,0.36,0,0.0036,0.36
ekc_active,gC/m3,BETT,0.36,0.036,3.6,0,0.036,3.6
ekc_active,gC/m3,BEMT,0.36,0.036,3.6,0,0.036,3.6
ekc_active,gC/m3,BDTT,0.036,0.0036,0.36,0,0.0036,0.36
ekc_active,gC/m3,BDMT,0.36,0.036,3.6,0,0.036,3.6
ekc_active,gC/m3,BDBT,0.36,0.036,3.6,0,0.036,3.6
ekc_active,gC/m3,BES,0.36,0.036,3.6,0,0.036,3.6
ekc_active,gC/m3,BDMS,0.36,0.036,3.6,0,0.036,3.6
ekc_active,gC/m3,BDBS,0.36,0.036,3.6,0,0.036,3.6
ekc_active,gC/m3,C3AG,0.36,0.036,3.6,0,0.036,3.6
